raw_availability_id,external_accommodation_id,availability_date,is_closed,allocation,booked_by_customer,booked_by_owner,actual_available,potential_available,load_ts,source_file
925,ACC2008,2024-07-13 00:00:00,N,2,0,1,1,1,2024-06-27 00:00:00,availability_202407.csv
926,ACC2008,2024-07-14 00:00:00,N,1,0,0,1,1,2024-11-30 00:00:00,availability_202407.csv
927,ACC2008,2024-07-15 00:00:00,N,3,3,1,0,0,2024-09-01 00:00:00,availability_202407.csv
928,ACC2008,2024-07-16 00:00:00,N,2,2,0,0,1,2024-07-31 00:00:00,availability_202407.csv
929,ACC2008,2024-07-17 00:00:00,N,2,0,1,1,2,2024-12-17 00:00:00,availability_202407.csv
930,ACC2008,2024-07-18 00:00:00,N,2,0,0,2,2,2024-05-18 00:00:00,availability_202407.csv
931,ACC2008,2024-07-19 00:00:00,N,1,1,0,0,0,2024-04-04 00:00:00,availability_202407.csv
932,ACC2008,2024-07-20 00:00:00,N,2,2,1,0,1,2024-12-21 00:00:00,availability_202407.csv
933,ACC2008,2024-07-21 00:00:00,N,2,1,1,0,1,2024-07-04 00:00:00,availability_202407.csv
934,ACC2008,2024-07-22 00:00:00,N,3,3,0,0,1,2024-09-02 00:00:00,availability_202407.csv
935,ACC2008,2024-07-23 00:00:00,N,2,0,0,2,3,2024-09-23 00:00:00,availability_202407.csv
936,ACC2008,2024-07-24 00:00:00,N,2,2,0,0,0,2024-05-03 00:00:00,availability_202407.csv
937,ACC2008,2024-07-25 00:00:00,N,1,0,1,0,1,2024-12-25 00:00:00,availability_202407.csv
938,ACC2008,2024-07-26 00:00:00,N,1,0,1,0,0,2024-08-02 00:00:00,availability_202407.csv
939,ACC2008,2024-07-27 00:00:00,N,1,1,1,0,1,2024-04-22 00:00:00,availability_202407.csv
940,ACC2008,2024-07-28 00:00:00,N,1,1,0,0,1,2024-03-25 00:00:00,availability_202407.csv
941,ACC2008,2024-07-29 00:00:00,N,3,0,1,2,2,2024-11-21 00:00:00,availability_202407.csv
942,ACC2008,2024-07-30 00:00:00,N,2,0,0,2,3,2024-02-27 00:00:00,availability_202407.csv
943,ACC2008,2024-07-31 00:00:00,N,2,0,1,1,1,2024-08-09 00:00:00,availability_202407.csv
944,ACC2008,2024-08-01 00:00:00,N,2,0,1,1,1,2024-08-09 00:00:00,availability_202408.csv
945,ACC2008,2024-08-02 00:00:00,N,2,0,1,1,2,2024-03-01 00:00:00,availability_202408.csv
946,ACC2008,2024-08-03 00:00:00,N,1,1,1,0,1,2024-12-11 00:00:00,availability_202408.csv
947,ACC2008,2024-08-04 00:00:00,N,1,0,1,0,0,2024-10-17 00:00:00,availability_202408.csv
948,ACC2008,2024-08-05 00:00:00,N,3,3,0,0,1,2024-11-11 00:00:00,availability_202408.csv
949,ACC2008,2024-08-06 00:00:00,N,2,0,0,2,2,2024-01-10 00:00:00,availability_202408.csv
950,ACC2008,2024-08-07 00:00:00,N,3,3,1,0,1,2024-10-15 00:00:00,availability_202408.csv
951,ACC2008,2024-08-08 00:00:00,N,3,1,1,1,2,2024-06-27 00:00:00,availability_202408.csv
952,ACC2008,2024-08-09 00:00:00,N,3,3,1,0,1,2024-03-31 00:00:00,availability_202408.csv
953,ACC2008,2024-08-10 00:00:00,N,2,1,0,1,1,2024-01-07 00:00:00,availability_202408.csv
954,ACC2008,2024-08-11 00:00:00,N,1,1,0,0,1,2024-09-06 00:00:00,availability_202408.csv
955,ACC2008,2024-08-12 00:00:00,Y,2,2,1,0,0,2024-04-20 00:00:00,availability_202408.csv
956,ACC2008,2024-08-13 00:00:00,N,2,1,0,1,1,2024-02-03 00:00:00,availability_202408.csv
957,ACC2008,2024-08-14 00:00:00,N,2,1,1,0,0,2024-05-21 00:00:00,availability_202408.csv
958,ACC2008,2024-08-15 00:00:00,N,1,0,0,1,2,2024-06-06 00:00:00,availability_202408.csv
959,ACC2008,2024-08-16 00:00:00,N,3,0,0,3,4,2024-06-15 00:00:00,availability_202408.csv
960,ACC2008,2024-08-17 00:00:00,N,1,1,0,0,0,2024-12-04 00:00:00,availability_202408.csv
961,ACC2008,2024-08-18 00:00:00,N,1,1,1,0,1,2024-10-02 00:00:00,availability_202408.csv
962,ACC2008,2024-08-19 00:00:00,N,1,0,0,1,1,2024-07-05 00:00:00,availability_202408.csv
963,ACC2008,2024-08-20 00:00:00,N,1,0,0,1,1,2024-01-14 00:00:00,availability_202408.csv
964,ACC2008,2024-08-21 00:00:00,N,2,1,0,1,2,2024-05-24 00:00:00,availability_202408.csv
965,ACC2008,2024-08-22 00:00:00,N,3,2,0,1,1,2024-06-17 00:00:00,availability_202408.csv
966,ACC2008,2024-08-23 00:00:00,N,1,0,1,0,1,2024-10-13 00:00:00,availability_202408.csv
967,ACC2008,2024-08-24 00:00:00,N,3,0,0,3,3,2024-08-10 00:00:00,availability_202408.csv
968,ACC2008,2024-08-25 00:00:00,N,3,0,0,3,4,2024-12-13 00:00:00,availability_202408.csv
969,ACC2008,2024-08-26 00:00:00,N,1,1,0,0,1,2024-06-06 00:00:00,availability_202408.csv
970,ACC2008,2024-08-27 00:00:00,N,1,1,1,0,1,2024-02-19 00:00:00,availability_202408.csv
971,ACC2008,2024-08-28 00:00:00,N,1,1,1,0,1,2024-03-24 00:00:00,availability_202408.csv
972,ACC2008,2024-08-29 00:00:00,N,1,1,1,0,0,2024-06-24 00:00:00,availability_202408.csv
973,ACC2008,2024-08-30 00:00:00,N,3,2,0,1,1,2024-05-10 00:00:00,availability_202408.csv
974,ACC2008,2024-08-31 00:00:00,N,3,3,1,0,1,2024-12-25 00:00:00,availability_202408.csv
975,ACC2008,2024-09-01 00:00:00,N,2,0,1,1,1,2024-04-28 00:00:00,availability_202409.csv
976,ACC2008,2024-09-02 00:00:00,N,1,0,0,1,2,2024-02-17 00:00:00,availability_202409.csv
977,ACC2008,2024-09-03 00:00:00,N,2,1,1,0,0,2024-12-17 00:00:00,availability_202409.csv
978,ACC2008,2024-09-04 00:00:00,N,2,2,1,0,1,2024-08-02 00:00:00,availability_202409.csv
979,ACC2008,2024-09-05 00:00:00,N,2,2,0,0,1,2024-09-16 00:00:00,availability_202409.csv
980,ACC2008,2024-09-06 00:00:00,N,1,0,1,0,0,2024-02-12 00:00:00,availability_202409.csv
981,ACC2008,2024-09-07 00:00:00,N,1,0,1,0,1,2024-11-14 00:00:00,availability_202409.csv
982,ACC2008,2024-09-08 00:00:00,N,1,0,1,0,1,2024-12-23 00:00:00,availability_202409.csv
983,ACC2008,2024-09-09 00:00:00,N,2,0,1,1,1,2024-08-04 00:00:00,availability_202409.csv
984,ACC2008,2024-09-10 00:00:00,N,3,1,0,2,3,2024-07-08 00:00:00,availability_202409.csv
985,ACC2008,2024-09-11 00:00:00,N,2,0,1,1,1,2024-02-16 00:00:00,availability_202409.csv
986,ACC2008,2024-09-12 00:00:00,N,1,0,0,1,2,2024-09-01 00:00:00,availability_202409.csv
987,ACC2008,2024-09-13 00:00:00,N,2,2,1,0,1,2024-02-22 00:00:00,availability_202409.csv
988,ACC2008,2024-09-14 00:00:00,N,1,1,1,0,0,2024-03-21 00:00:00,availability_202409.csv
989,ACC2008,2024-09-15 00:00:00,Y,1,1,1,0,0,2024-11-08 00:00:00,availability_202409.csv
990,ACC2008,2024-09-16 00:00:00,N,2,0,0,2,2,2024-06-12 00:00:00,availability_202409.csv
991,ACC2008,2024-09-17 00:00:00,N,1,0,0,1,2,2024-12-23 00:00:00,availability_202409.csv
992,ACC2008,2024-09-18 00:00:00,N,1,0,0,1,2,2024-10-21 00:00:00,availability_202409.csv
993,ACC2008,2024-09-19 00:00:00,N,2,1,1,0,0,2024-09-08 00:00:00,availability_202409.csv
994,ACC2008,2024-09-20 00:00:00,Y,1,0,1,0,1,2024-12-29 00:00:00,availability_202409.csv
995,ACC2008,2024-09-21 00:00:00,N,2,2,1,0,0,2024-06-05 00:00:00,availability_202409.csv
996,ACC2008,2024-09-22 00:00:00,Y,3,1,1,1,1,2024-09-22 00:00:00,availability_202409.csv
997,ACC2008,2024-09-23 00:00:00,N,2,0,1,1,2,2024-04-02 00:00:00,availability_202409.csv
998,ACC2008,2024-09-24 00:00:00,Y,3,1,1,1,2,2024-03-21 00:00:00,availability_202409.csv
999,ACC2008,2024-09-25 00:00:00,N,3,2,1,0,1,2024-01-10 00:00:00,availability_202409.csv
1000,ACC2008,2024-09-26 00:00:00,N,3,0,1,2,2,2024-12-12 00:00:00,availability_202409.csv
1001,ACC2008,2024-09-27 00:00:00,N,1,1,0,0,0,2024-07-28 00:00:00,availability_202409.csv
1002,ACC2008,2024-09-28 00:00:00,N,2,1,0,1,2,2024-04-11 00:00:00,availability_202409.csv
1003,ACC2008,2024-09-29 00:00:00,N,1,1,0,0,0,2024-06-02 00:00:00,availability_202409.csv
1004,ACC2008,2024-09-30 00:00:00,N,1,1,1,0,1,2024-07-13 00:00:00,availability_202409.csv
1005,ACC2008,2024-10-01 00:00:00,N,3,3,0,0,0,2024-05-01 00:00:00,availability_202410.csv
1006,ACC2008,2024-10-02 00:00:00,Y,2,2,1,0,0,2024-12-19 00:00:00,availability_202410.csv
1007,ACC2008,2024-10-03 00:00:00,N,2,0,0,2,2,2024-03-31 00:00:00,availability_202410.csv
1008,ACC2008,2024-10-04 00:00:00,N,3,1,0,2,3,2024-06-18 00:00:00,availability_202410.csv
1009,ACC2008,2024-10-05 00:00:00,N,2,2,1,0,1,2024-07-18 00:00:00,availability_202410.csv
1010,ACC2008,2024-10-06 00:00:00,N,2,1,1,0,1,2024-07-15 00:00:00,availability_202410.csv
1011,ACC2008,2024-10-07 00:00:00,Y,1,0,0,1,1,2024-05-23 00:00:00,availability_202410.csv
1012,ACC2008,2024-10-08 00:00:00,N,2,1,1,0,0,2024-10-28 00:00:00,availability_202410.csv
1013,ACC2008,2024-10-09 00:00:00,N,3,3,0,0,0,2024-08-17 00:00:00,availability_202410.csv
1014,ACC2008,2024-10-10 00:00:00,N,1,1,0,0,1,2024-10-18 00:00:00,availability_202410.csv
1015,ACC2008,2024-10-11 00:00:00,N,3,1,1,1,1,2024-07-15 00:00:00,availability_202410.csv
1016,ACC2008,2024-10-12 00:00:00,N,3,1,0,2,2,2024-07-14 00:00:00,availability_202410.csv
1017,ACC2008,2024-10-13 00:00:00,N,1,1,0,0,0,2024-09-05 00:00:00,availability_202410.csv
1018,ACC2008,2024-10-14 00:00:00,N,3,2,1,0,0,2024-01-30 00:00:00,availability_202410.csv
1019,ACC2008,2024-10-15 00:00:00,N,1,1,0,0,1,2024-07-11 00:00:00,availability_202410.csv
1020,ACC2008,2024-10-16 00:00:00,N,3,2,1,0,1,2024-11-16 00:00:00,availability_202410.csv
1021,ACC2008,2024-10-17 00:00:00,N,1,1,1,0,0,2024-06-12 00:00:00,availability_202410.csv
1022,ACC2008,2024-10-18 00:00:00,N,1,0,1,0,0,2024-02-16 00:00:00,availability_202410.csv
1023,ACC2008,2024-10-19 00:00:00,N,1,1,0,0,0,2024-04-14 00:00:00,availability_202410.csv
1024,ACC2008,2024-10-20 00:00:00,N,3,3,0,0,1,2024-09-18 00:00:00,availability_202410.csv
1025,ACC2008,2024-10-21 00:00:00,N,1,1,1,0,1,2024-04-17 00:00:00,availability_202410.csv
1026,ACC2008,2024-10-22 00:00:00,N,2,0,0,2,2,2024-08-08 00:00:00,availability_202410.csv
1027,ACC2008,2024-10-23 00:00:00,N,3,3,1,0,0,2024-10-13 00:00:00,availability_202410.csv
1028,ACC2008,2024-10-24 00:00:00,N,1,0,0,1,1,2024-06-04 00:00:00,availability_202410.csv
1029,ACC2008,2024-10-25 00:00:00,Y,1,1,0,0,1,2024-10-18 00:00:00,availability_202410.csv
1030,ACC2008,2024-10-26 00:00:00,N,2,1,1,0,1,2024-03-31 00:00:00,availability_202410.csv
1031,ACC2008,2024-10-27 00:00:00,N,1,0,0,1,2,2024-05-22 00:00:00,availability_202410.csv
1032,ACC2008,2024-10-28 00:00:00,N,2,0,0,2,2,2024-02-23 00:00:00,availability_202410.csv
1033,ACC2008,2024-10-29 00:00:00,N,1,0,1,0,1,2024-06-07 00:00:00,availability_202410.csv
1034,ACC2008,2024-10-30 00:00:00,N,2,0,0,2,2,2024-02-24 00:00:00,availability_202410.csv
1035,ACC2008,2024-10-31 00:00:00,N,1,0,1,0,1,2024-01-09 00:00:00,availability_202410.csv
1036,ACC2008,2024-11-01 00:00:00,N,2,0,0,2,3,2024-06-10 00:00:00,availability_202411.csv
1037,ACC2008,2024-11-02 00:00:00,N,3,0,0,3,3,2024-01-13 00:00:00,availability_202411.csv
1038,ACC2008,2024-11-03 00:00:00,N,2,0,0,2,2,2024-07-14 00:00:00,availability_202411.csv
1039,ACC2008,2024-11-04 00:00:00,N,2,0,1,1,2,2024-02-15 00:00:00,availability_202411.csv
1040,ACC2008,2024-11-05 00:00:00,N,3,0,0,3,3,2024-02-19 00:00:00,availability_202411.csv
1041,ACC2008,2024-11-06 00:00:00,N,1,0,0,1,1,2024-06-14 00:00:00,availability_202411.csv
1042,ACC2008,2024-11-07 00:00:00,N,1,0,1,0,0,2024-03-20 00:00:00,availability_202411.csv
1043,ACC2008,2024-11-08 00:00:00,N,1,0,0,1,2,2024-01-17 00:00:00,availability_202411.csv
1044,ACC2008,2024-11-09 00:00:00,N,1,0,0,1,2,2024-01-03 00:00:00,availability_202411.csv
1045,ACC2008,2024-11-10 00:00:00,N,1,1,1,0,0,2024-12-26 00:00:00,availability_202411.csv
1046,ACC2008,2024-11-11 00:00:00,N,1,1,0,0,1,2024-03-14 00:00:00,availability_202411.csv
1047,ACC2008,2024-11-12 00:00:00,N,2,0,0,2,3,2024-07-05 00:00:00,availability_202411.csv
1048,ACC2008,2024-11-13 00:00:00,N,1,0,1,0,0,2024-12-19 00:00:00,availability_202411.csv
1049,ACC2008,2024-11-14 00:00:00,N,3,2,0,1,1,2024-07-04 00:00:00,availability_202411.csv
1050,ACC2008,2024-11-15 00:00:00,N,1,0,1,0,1,2024-03-08 00:00:00,availability_202411.csv
1051,ACC2008,2024-11-16 00:00:00,N,2,0,0,2,3,2024-07-12 00:00:00,availability_202411.csv
1052,ACC2008,2024-11-17 00:00:00,Y,1,1,0,0,1,2024-12-06 00:00:00,availability_202411.csv
1053,ACC2008,2024-11-18 00:00:00,N,1,1,0,0,0,2024-01-16 00:00:00,availability_202411.csv
1054,ACC2008,2024-11-19 00:00:00,N,3,3,1,0,0,2024-05-30 00:00:00,availability_202411.csv
1055,ACC2008,2024-11-20 00:00:00,N,1,1,1,0,0,2024-06-22 00:00:00,availability_202411.csv
1056,ACC2008,2024-11-21 00:00:00,N,3,3,1,0,0,2024-10-15 00:00:00,availability_202411.csv
1057,ACC2008,2024-11-22 00:00:00,N,1,0,1,0,1,2024-09-03 00:00:00,availability_202411.csv
1058,ACC2008,2024-11-23 00:00:00,N,2,0,0,2,3,2024-09-15 00:00:00,availability_202411.csv
1059,ACC2008,2024-11-24 00:00:00,N,1,0,0,1,2,2024-02-22 00:00:00,availability_202411.csv
1060,ACC2008,2024-11-25 00:00:00,N,2,0,1,1,1,2024-02-17 00:00:00,availability_202411.csv
1061,ACC2008,2024-11-26 00:00:00,N,3,2,1,0,0,2024-05-17 00:00:00,availability_202411.csv
1062,ACC2008,2024-11-27 00:00:00,N,2,1,0,1,1,2024-04-25 00:00:00,availability_202411.csv
1063,ACC2008,2024-11-28 00:00:00,N,3,2,1,0,1,2024-09-18 00:00:00,availability_202411.csv
1064,ACC2008,2024-11-29 00:00:00,N,3,2,1,0,1,2024-11-25 00:00:00,availability_202411.csv
1065,ACC2008,2024-11-30 00:00:00,N,1,0,0,1,1,2024-03-12 00:00:00,availability_202411.csv
1066,ACC2008,2024-12-01 00:00:00,N,1,0,0,1,2,2024-02-23 00:00:00,availability_202412.csv
1067,ACC2008,2024-12-02 00:00:00,N,3,0,1,2,2,2024-09-06 00:00:00,availability_202412.csv
1068,ACC2008,2024-12-03 00:00:00,N,2,0,1,1,1,2024-10-23 00:00:00,availability_202412.csv
1069,ACC2008,2024-12-04 00:00:00,N,1,1,1,0,1,2024-01-11 00:00:00,availability_202412.csv
1070,ACC2008,2024-12-05 00:00:00,N,2,1,0,1,1,2024-12-04 00:00:00,availability_202412.csv
1071,ACC2008,2024-12-06 00:00:00,N,1,1,0,0,1,2024-06-26 00:00:00,availability_202412.csv
1072,ACC2008,2024-12-07 00:00:00,N,2,2,1,0,0,2024-01-06 00:00:00,availability_202412.csv
1073,ACC2008,2024-12-08 00:00:00,N,1,0,1,0,1,2024-02-11 00:00:00,availability_202412.csv
1074,ACC2008,2024-12-09 00:00:00,N,1,0,1,0,1,2024-04-26 00:00:00,availability_202412.csv
1075,ACC2008,2024-12-10 00:00:00,N,2,1,1,0,0,2024-05-09 00:00:00,availability_202412.csv
1076,ACC2008,2024-12-11 00:00:00,N,2,0,1,1,2,2024-05-31 00:00:00,availability_202412.csv
1077,ACC2008,2024-12-12 00:00:00,N,2,0,0,2,3,2024-10-24 00:00:00,availability_202412.csv
1078,ACC2008,2024-12-13 00:00:00,N,2,1,0,1,1,2024-01-26 00:00:00,availability_202412.csv
1079,ACC2008,2024-12-14 00:00:00,N,1,0,1,0,1,2024-06-05 00:00:00,availability_202412.csv
1080,ACC2008,2024-12-15 00:00:00,N,2,0,1,1,2,2024-03-10 00:00:00,availability_202412.csv
1081,ACC2008,2024-12-16 00:00:00,N,2,2,0,0,0,2024-07-30 00:00:00,availability_202412.csv
1082,ACC2008,2024-12-17 00:00:00,N,3,0,0,3,3,2024-10-16 00:00:00,availability_202412.csv
1083,ACC2008,2024-12-18 00:00:00,N,3,1,1,1,1,2024-05-15 00:00:00,availability_202412.csv
1084,ACC2008,2024-12-19 00:00:00,N,3,3,1,0,0,2024-04-11 00:00:00,availability_202412.csv
1085,ACC2008,2024-12-20 00:00:00,N,2,0,1,1,2,2024-01-31 00:00:00,availability_202412.csv
1086,ACC2008,2024-12-21 00:00:00,N,2,0,0,2,2,2024-06-20 00:00:00,availability_202412.csv
1087,ACC2008,2024-12-22 00:00:00,N,2,0,0,2,2,2024-08-18 00:00:00,availability_202412.csv
1088,ACC2008,2024-12-23 00:00:00,N,2,0,0,2,3,2024-06-02 00:00:00,availability_202412.csv
1089,ACC2008,2024-12-24 00:00:00,N,1,1,1,0,0,2024-02-19 00:00:00,availability_202412.csv
1090,ACC2008,2024-12-25 00:00:00,N,2,0,1,1,2,2024-10-08 00:00:00,availability_202412.csv
1091,ACC2008,2024-12-26 00:00:00,N,2,2,0,0,1,2024-04-06 00:00:00,availability_202412.csv
1092,ACC2008,2024-12-27 00:00:00,N,3,1,0,2,3,2024-11-12 00:00:00,availability_202412.csv
1093,ACC2008,2024-12-28 00:00:00,N,3,0,0,3,3,2024-10-26 00:00:00,availability_202412.csv
1094,ACC2008,2024-12-29 00:00:00,N,2,2,1,0,0,2024-03-10 00:00:00,availability_202412.csv
1095,ACC2008,2024-12-30 00:00:00,N,1,1,1,0,1,2024-09-02 00:00:00,availability_202412.csv
1096,ACC2015,2024-01-01 00:00:00,N,2,1,1,0,1,2024-07-14 00:00:00,availability_202401.csv
1097,ACC2015,2024-01-02 00:00:00,N,1,1,0,0,1,2024-01-30 00:00:00,availability_202401.csv
1098,ACC2015,2024-01-03 00:00:00,N,3,0,1,2,2,2024-07-01 00:00:00,availability_202401.csv
1099,ACC2015,2024-01-04 00:00:00,N,2,0,0,2,2,2024-01-05 00:00:00,availability_202401.csv
1100,ACC2015,2024-01-05 00:00:00,N,1,1,1,0,0,2024-05-08 00:00:00,availability_202401.csv
1101,ACC2015,2024-01-06 00:00:00,N,1,0,1,0,0,2024-01-06 00:00:00,availability_202401.csv
1102,ACC2015,2024-01-07 00:00:00,N,1,0,1,0,0,2024-10-01 00:00:00,availability_202401.csv
1103,ACC2015,2024-01-08 00:00:00,N,1,0,1,0,0,2024-11-05 00:00:00,availability_202401.csv
1104,ACC2015,2024-01-09 00:00:00,Y,1,1,0,0,1,2024-09-07 00:00:00,availability_202401.csv
1105,ACC2015,2024-01-10 00:00:00,N,1,0,0,1,1,2024-10-14 00:00:00,availability_202401.csv
1106,ACC2015,2024-01-11 00:00:00,N,3,2,0,1,2,2024-11-22 00:00:00,availability_202401.csv
1107,ACC2015,2024-01-12 00:00:00,N,2,1,1,0,0,2024-10-24 00:00:00,availability_202401.csv
1108,ACC2015,2024-01-13 00:00:00,N,3,0,0,3,4,2024-02-21 00:00:00,availability_202401.csv
1109,ACC2015,2024-01-14 00:00:00,N,3,3,0,0,1,2024-05-30 00:00:00,availability_202401.csv
1110,ACC2015,2024-01-15 00:00:00,Y,2,1,1,0,1,2024-10-29 00:00:00,availability_202401.csv
1111,ACC2015,2024-01-16 00:00:00,N,1,1,0,0,1,2024-08-29 00:00:00,availability_202401.csv
1112,ACC2015,2024-01-17 00:00:00,N,1,1,0,0,1,2024-07-09 00:00:00,availability_202401.csv
1113,ACC2015,2024-01-18 00:00:00,N,2,1,1,0,1,2024-11-15 00:00:00,availability_202401.csv
1114,ACC2015,2024-01-19 00:00:00,N,1,1,0,0,0,2024-03-25 00:00:00,availability_202401.csv
1115,ACC2015,2024-01-20 00:00:00,N,3,3,0,0,1,2024-04-26 00:00:00,availability_202401.csv
1116,ACC2015,2024-01-21 00:00:00,N,2,0,0,2,2,2024-10-19 00:00:00,availability_202401.csv
1117,ACC2015,2024-01-22 00:00:00,N,3,0,1,2,3,2024-12-15 00:00:00,availability_202401.csv
1118,ACC2015,2024-01-23 00:00:00,N,1,1,0,0,1,2024-04-07 00:00:00,availability_202401.csv
1119,ACC2015,2024-01-24 00:00:00,N,1,1,1,0,0,2024-03-17 00:00:00,availability_202401.csv
1120,ACC2015,2024-01-25 00:00:00,N,3,3,1,0,0,2024-11-24 00:00:00,availability_202401.csv
1121,ACC2015,2024-01-26 00:00:00,N,3,3,0,0,0,2024-10-25 00:00:00,availability_202401.csv
1122,ACC2015,2024-01-27 00:00:00,N,1,1,0,0,1,2024-04-05 00:00:00,availability_202401.csv
1123,ACC2015,2024-01-28 00:00:00,N,1,1,0,0,0,2024-08-24 00:00:00,availability_202401.csv
1124,ACC2015,2024-01-29 00:00:00,N,1,0,0,1,1,2024-09-26 00:00:00,availability_202401.csv
1125,ACC2015,2024-01-30 00:00:00,N,2,0,1,1,2,2024-12-11 00:00:00,availability_202401.csv
1126,ACC2015,2024-01-31 00:00:00,N,2,2,0,0,0,2024-07-30 00:00:00,availability_202401.csv
1127,ACC2015,2024-02-01 00:00:00,N,1,0,0,1,2,2024-08-24 00:00:00,availability_202402.csv
1128,ACC2015,2024-02-02 00:00:00,N,2,0,0,2,3,2024-08-24 00:00:00,availability_202402.csv
1129,ACC2015,2024-02-03 00:00:00,N,3,3,0,0,1,2024-03-02 00:00:00,availability_202402.csv
1130,ACC2015,2024-02-04 00:00:00,N,2,1,1,0,1,2024-06-05 00:00:00,availability_202402.csv
1131,ACC2015,2024-02-05 00:00:00,N,2,0,0,2,3,2024-09-19 00:00:00,availability_202402.csv
1132,ACC2015,2024-02-06 00:00:00,N,3,2,0,1,1,2024-08-30 00:00:00,availability_202402.csv
1133,ACC2015,2024-02-07 00:00:00,N,3,0,0,3,4,2024-04-24 00:00:00,availability_202402.csv
1134,ACC2015,2024-02-08 00:00:00,N,3,1,0,2,3,2024-08-30 00:00:00,availability_202402.csv
1135,ACC2015,2024-02-09 00:00:00,N,3,0,1,2,3,2024-01-06 00:00:00,availability_202402.csv
1136,ACC2015,2024-02-10 00:00:00,N,3,0,1,2,2,2024-12-09 00:00:00,availability_202402.csv
1137,ACC2015,2024-02-11 00:00:00,N,1,1,1,0,0,2024-10-11 00:00:00,availability_202402.csv
1138,ACC2015,2024-02-12 00:00:00,N,3,1,1,1,1,2024-05-14 00:00:00,availability_202402.csv
1139,ACC2015,2024-02-13 00:00:00,N,3,3,0,0,1,2024-04-21 00:00:00,availability_202402.csv
1140,ACC2015,2024-02-14 00:00:00,N,2,0,0,2,2,2024-12-19 00:00:00,availability_202402.csv
1141,ACC2015,2024-02-15 00:00:00,N,1,0,0,1,1,2024-03-18 00:00:00,availability_202402.csv
1142,ACC2015,2024-02-16 00:00:00,N,3,1,0,2,2,2024-11-28 00:00:00,availability_202402.csv
1143,ACC2015,2024-02-17 00:00:00,N,1,0,0,1,1,2024-12-01 00:00:00,availability_202402.csv
1144,ACC2015,2024-02-18 00:00:00,N,1,1,1,0,1,2024-10-24 00:00:00,availability_202402.csv
1145,ACC2015,2024-02-19 00:00:00,N,1,1,0,0,1,2024-10-11 00:00:00,availability_202402.csv
1146,ACC2015,2024-02-20 00:00:00,N,1,0,0,1,2,2024-11-28 00:00:00,availability_202402.csv
1147,ACC2015,2024-02-21 00:00:00,N,1,0,1,0,0,2024-10-12 00:00:00,availability_202402.csv
1148,ACC2015,2024-02-22 00:00:00,N,1,1,1,0,0,2024-07-05 00:00:00,availability_202402.csv
1149,ACC2015,2024-02-23 00:00:00,N,3,1,0,2,2,2024-04-12 00:00:00,availability_202402.csv
1150,ACC2015,2024-02-24 00:00:00,N,2,1,0,1,1,2024-05-05 00:00:00,availability_202402.csv
1151,ACC2015,2024-02-25 00:00:00,N,3,2,0,1,2,2024-09-23 00:00:00,availability_202402.csv
1152,ACC2015,2024-02-26 00:00:00,N,2,1,0,1,2,2024-06-07 00:00:00,availability_202402.csv
1153,ACC2015,2024-02-27 00:00:00,N,3,0,1,2,3,2024-09-28 00:00:00,availability_202402.csv
1154,ACC2015,2024-02-28 00:00:00,N,3,0,0,3,3,2024-05-07 00:00:00,availability_202402.csv
1155,ACC2015,2024-02-29 00:00:00,N,3,0,1,2,2,2024-03-29 00:00:00,availability_202402.csv
1156,ACC2015,2024-03-01 00:00:00,N,3,1,1,1,1,2024-11-04 00:00:00,availability_202403.csv
1157,ACC2015,2024-03-02 00:00:00,N,3,2,0,1,1,2024-10-11 00:00:00,availability_202403.csv
1158,ACC2015,2024-03-03 00:00:00,N,1,0,1,0,0,2024-05-20 00:00:00,availability_202403.csv
1159,ACC2015,2024-03-04 00:00:00,N,2,2,1,0,1,2024-05-05 00:00:00,availability_202403.csv
1160,ACC2015,2024-03-05 00:00:00,N,2,2,0,0,0,2024-01-22 00:00:00,availability_202403.csv
1161,ACC2015,2024-03-06 00:00:00,N,2,0,1,1,2,2024-02-20 00:00:00,availability_202403.csv
1162,ACC2015,2024-03-07 00:00:00,N,3,0,1,2,2,2024-04-28 00:00:00,availability_202403.csv
1163,ACC2015,2024-03-08 00:00:00,N,1,1,1,0,0,2024-12-13 00:00:00,availability_202403.csv
1164,ACC2015,2024-03-09 00:00:00,N,3,2,1,0,0,2024-05-21 00:00:00,availability_202403.csv
1165,ACC2015,2024-03-10 00:00:00,N,3,0,0,3,3,2024-05-10 00:00:00,availability_202403.csv
1166,ACC2015,2024-03-11 00:00:00,N,2,1,0,1,1,2024-01-20 00:00:00,availability_202403.csv
1167,ACC2015,2024-03-12 00:00:00,N,3,1,1,1,2,2024-06-06 00:00:00,availability_202403.csv
1168,ACC2015,2024-03-13 00:00:00,N,3,2,1,0,1,2024-10-05 00:00:00,availability_202403.csv
1169,ACC2015,2024-03-14 00:00:00,N,3,3,0,0,0,2024-03-07 00:00:00,availability_202403.csv
1170,ACC2015,2024-03-15 00:00:00,Y,2,1,1,0,1,2024-04-06 00:00:00,availability_202403.csv
1171,ACC2015,2024-03-16 00:00:00,N,3,2,0,1,2,2024-10-12 00:00:00,availability_202403.csv
1172,ACC2015,2024-03-17 00:00:00,N,3,0,1,2,3,2024-05-29 00:00:00,availability_202403.csv
1173,ACC2015,2024-03-18 00:00:00,N,1,1,1,0,1,2024-07-26 00:00:00,availability_202403.csv
