raw_booking_id,source_system,external_booking_id,booking_reference,external_customer_id,brochure,brand,created_ts,cancelled_ts,cancellation_reason,confirmed_ts,accommodation_start,accommodation_end,component_start,component_end,total_price,total_cost,credit_card_fee,booking_fee,cancellation_fee,adults,children,infants,is_owner_booking,booking_channel,channel_group,channel_reference,external_accommodation_id,load_ts,source_file
301,Mews,BK900301,BHG-2024-000301,CUST100251,BRO-CHÂ-WIN24,Château Moderne,2023-02-16 00:00:00,,,2023-02-17 19:00:00,2023-05-26 19:00:00,2023-06-02 19:00:00,2023-05-26 19:00:00,2023-06-02 19:00:00,4904.34,3777.45,74.77,3.43,0.0,2,0,1,N,Corporate,Direct,CH-4358,ACC2021,2023-02-16 00:00:00,bookings_202302.csv
302,Micros,BK900302,BHG-2024-000302,CUST100479,BRO-CHÂ-AUT24,Château Moderne,2024-07-01 00:00:00,,,2024-07-01 09:00:00,2024-08-03 09:00:00,2024-08-13 09:00:00,2024-08-03 09:00:00,2024-08-13 09:00:00,3424.14,1959.56,64.53,41.32,0.0,1,0,0,N,Travel Agent,Corporate,CH-8370,ACC2027,2024-07-01 00:00:00,bookings_202407.csv
303,ProtelPMS,BK900303,BHG-2024-000303,CUST100215,BRO-CHÂ-SUM24,Château Moderne,2023-12-15 00:00:00,2023-12-25 06:00:00,No reason given,2023-12-16 06:00:00,2024-05-27 06:00:00,2024-05-29 06:00:00,2024-05-27 06:00:00,2024-05-29 06:00:00,1530.37,1084.22,35.38,29.58,306.07,4,2,0,N,Corporate,Indirect,CH-2639,ACC2006,2023-12-15 00:00:00,bookings_202312.csv
304,Micros,BK900304,BHG-2024-000304,CUST100091,BRO-CHÂ-SUM24,Château Moderne,2024-08-19 00:00:00,2024-09-12 05:00:00,Medical,2024-08-20 05:00:00,2025-01-21 05:00:00,2025-01-24 05:00:00,2025-01-21 05:00:00,2025-01-24 05:00:00,3811.8,2240.53,99.43,44.13,762.36,2,0,1,N,Telephone,Direct,CH-4837,ACC2033,2024-08-19 00:00:00,bookings_202408.csv
305,Micros,BK900305,BHG-2024-000305,CUST100047,BRO-GRA-WIN24,Grand Palais,2023-07-03 00:00:00,,,2023-07-04 01:00:00,2023-09-02 01:00:00,2023-09-05 01:00:00,2023-09-02 01:00:00,2023-09-05 01:00:00,2091.7,1215.15,35.07,41.05,0.0,2,0,1,N,GDS,Indirect,CH-8074,ACC2047,2023-07-03 00:00:00,bookings_202307.csv
306,Micros,BK900306,BHG-2024-000306,CUST100158,BRO-MAI-WIN24,Maison Royale,2023-03-06 00:00:00,2023-03-18 20:00:00,Change of plans,2023-03-06 20:00:00,2023-07-12 20:00:00,2023-07-17 20:00:00,2023-07-12 20:00:00,2023-07-17 20:00:00,3732.05,2819.07,62.06,34.4,746.41,1,2,0,N,Corporate,Direct,CH-8120,ACC2045,2023-03-06 00:00:00,bookings_202303.csv
307,Micros,BK900307,BHG-2024-000307,CUST100235,BRO-MAI-WIN24,Maison Royale,2023-06-20 00:00:00,,,2023-06-21 10:00:00,2023-11-08 10:00:00,2023-11-18 10:00:00,2023-11-08 10:00:00,2023-11-18 10:00:00,18429.97,10803.67,552.13,23.98,0.0,2,2,0,Y,Corporate,Direct,CH-8292,ACC2045,2023-06-20 00:00:00,bookings_202306.csv
308,Mews,BK900308,BHG-2024-000308,CUST100286,BRO-CHÂ-SUM24,Château Moderne,2023-09-24 00:00:00,,,2023-09-25 03:00:00,2023-10-07 03:00:00,2023-10-10 03:00:00,2023-10-07 03:00:00,2023-10-10 03:00:00,5741.54,4312.97,96.06,31.25,0.0,2,2,1,N,GDS,Corporate,CH-9741,ACC2021,2023-09-24 00:00:00,bookings_202309.csv
309,Micros,BK900309,BHG-2024-000309,CUST100116,BRO-MAI-SUM24,Maison Royale,2024-05-05 00:00:00,,,2024-05-07 02:00:00,2024-10-27 02:00:00,2024-11-10 02:00:00,2024-10-27 02:00:00,2024-11-10 02:00:00,33715.72,22723.58,622.97,5.69,0.0,4,0,0,N,Telephone,Corporate,CH-2369,ACC2036,2024-05-05 00:00:00,bookings_202405.csv
310,Mews,BK900310,BHG-2024-000310,CUST100348,BRO-GRA-WIN24,Grand Palais,2024-07-04 00:00:00,,,2024-07-04 11:00:00,2024-09-15 11:00:00,2024-09-18 11:00:00,2024-09-15 11:00:00,2024-09-18 11:00:00,1571.5,1171.64,28.41,36.13,0.0,1,0,0,N,OTA,Direct,CH-8247,ACC2034,2024-07-04 00:00:00,bookings_202407.csv
311,Mews,BK900311,BHG-2024-000311,CUST100074,BRO-GRA-SUM24,Grand Palais,2024-10-11 00:00:00,,,2024-10-13 21:00:00,2024-11-09 21:00:00,2024-11-13 21:00:00,2024-11-09 21:00:00,2024-11-13 21:00:00,2147.71,1559.37,57.35,34.89,0.0,3,0,0,N,Web,Indirect,CH-3702,ACC2028,2024-10-11 00:00:00,bookings_202410.csv
312,Mews,BK900312,BHG-2024-000312,CUST100653,BRO-CHÂ-WIN24,Château Moderne,2023-03-25 00:00:00,,,2023-03-25 10:00:00,2023-05-19 10:00:00,2023-05-26 10:00:00,2023-05-19 10:00:00,2023-05-26 10:00:00,1418.44,985.95,41.89,1.16,0.0,1,1,0,N,Travel Agent,Indirect,CH-2886,ACC2038,2023-03-25 00:00:00,bookings_202303.csv
313,Micros,BK900313,BHG-2024-000313,CUST100517,BRO-MAI-SPR24,Maison Royale,2023-10-24 00:00:00,2023-11-21 13:00:00,Price,2023-10-25 13:00:00,2024-01-06 13:00:00,2024-01-08 13:00:00,2024-01-06 13:00:00,2024-01-08 13:00:00,803.98,538.76,21.32,6.78,160.8,1,2,1,N,Travel Agent,Indirect,CH-8682,ACC2042,2023-10-24 00:00:00,bookings_202310.csv
314,ProtelPMS,BK900314,BHG-2024-000314,CUST100042,BRO-CHÂ-SPR24,Château Moderne,2024-03-21 00:00:00,,,2024-03-23 11:00:00,2024-04-05 11:00:00,2024-04-06 11:00:00,2024-04-05 11:00:00,2024-04-06 11:00:00,480.64,334.73,7.85,32.58,0.0,1,0,0,N,Corporate,Indirect,CH-3014,ACC2033,2024-03-21 00:00:00,bookings_202403.csv
315,ProtelPMS,BK900315,BHG-2024-000315,CUST100242,BRO-CHÂ-SUM24,Château Moderne,2023-06-02 00:00:00,,,2023-06-03 10:00:00,2023-10-18 10:00:00,2023-10-21 10:00:00,2023-10-18 10:00:00,2023-10-21 10:00:00,2531.28,1491.31,59.87,32.83,0.0,2,0,0,Y,Web,Indirect,CH-4406,ACC2027,2023-06-02 00:00:00,bookings_202306.csv
316,Mews,BK900316,BHG-2024-000316,CUST100247,BRO-CHÂ-AUT24,Château Moderne,2024-09-08 00:00:00,,,2024-09-10 23:00:00,2025-01-12 23:00:00,2025-01-26 23:00:00,2025-01-12 23:00:00,2025-01-26 23:00:00,3668.56,2068.93,99.16,41.77,0.0,1,2,0,N,OTA,Direct,CH-9671,ACC2027,2024-09-08 00:00:00,bookings_202409.csv
317,Micros,BK900317,BHG-2024-000317,CUST100006,BRO-CHÂ-SUM24,Château Moderne,2024-10-02 00:00:00,,,2024-10-03 09:00:00,2025-03-23 09:00:00,2025-03-25 09:00:00,2025-03-23 09:00:00,2025-03-25 09:00:00,2400.32,1528.91,63.51,23.77,0.0,2,1,0,Y,Travel Agent,Direct,CH-3537,ACC2017,2024-10-02 00:00:00,bookings_202410.csv
318,Micros,BK900318,BHG-2024-000318,CUST100690,BRO-GRA-WIN24,Grand Palais,2023-05-25 00:00:00,,,2023-05-27 03:00:00,2023-11-08 03:00:00,2023-11-11 03:00:00,2023-11-08 03:00:00,2023-11-11 03:00:00,3038.55,1782.04,56.64,18.89,0.0,2,2,0,N,GDS,Corporate,CH-9656,ACC2005,2023-05-25 00:00:00,bookings_202305.csv
319,Mews,BK900319,BHG-2024-000319,CUST100442,BRO-CHÂ-SPR24,Château Moderne,2023-04-17 00:00:00,,,2023-04-18 15:00:00,2023-06-28 15:00:00,2023-06-30 15:00:00,2023-06-28 15:00:00,2023-06-30 15:00:00,1945.42,1352.6,33.75,42.58,0.0,1,1,0,N,Web,Direct,CH-7607,ACC2014,2023-04-17 00:00:00,bookings_202304.csv
320,Micros,BK900320,BHG-2024-000320,CUST100235,BRO-GRA-SPR24,Grand Palais,2024-11-22 00:00:00,,,2024-11-23 23:00:00,2025-02-25 23:00:00,2025-03-07 23:00:00,2025-02-25 23:00:00,2025-03-07 23:00:00,14654.64,9643.65,287.46,35.64,0.0,2,0,0,N,Telephone,Corporate,CH-2785,ACC2047,2024-11-22 00:00:00,bookings_202411.csv
321,Micros,BK900321,BHG-2024-000321,CUST100378,BRO-GRA-SUM24,Grand Palais,2024-07-23 00:00:00,,,2024-07-25 16:00:00,2024-12-11 16:00:00,2024-12-13 16:00:00,2024-12-11 16:00:00,2024-12-13 16:00:00,2226.99,1650.87,35.46,30.97,0.0,2,0,0,N,GDS,Corporate,CH-1942,ACC2016,2024-07-23 00:00:00,bookings_202407.csv
322,ProtelPMS,BK900322,BHG-2024-000322,CUST100299,BRO-GRA-SUM24,Grand Palais,2023-07-29 00:00:00,,,2023-07-30 03:00:00,2023-09-28 03:00:00,2023-10-02 03:00:00,2023-09-28 03:00:00,2023-10-02 03:00:00,7351.82,4250.1,190.61,36.3,0.0,2,0,0,N,Web,Corporate,CH-8450,ACC2016,2023-07-29 00:00:00,bookings_202307.csv
323,Micros,BK900323,BHG-2024-000323,CUST100539,BRO-MAI-SPR24,Maison Royale,2023-05-07 00:00:00,,,2023-05-09 21:00:00,2023-05-28 21:00:00,2023-06-11 21:00:00,2023-05-28 21:00:00,2023-06-11 21:00:00,9799.54,5836.0,178.86,18.22,0.0,1,2,0,N,Web,Indirect,CH-1569,ACC2030,2023-05-07 00:00:00,bookings_202305.csv
324,ProtelPMS,BK900324,BHG-2024-000324,CUST100079,BRO-CHÂ-WIN24,Château Moderne,2024-09-18 00:00:00,,,2024-09-20 16:00:00,2025-02-01 16:00:00,2025-02-05 16:00:00,2025-02-01 16:00:00,2025-02-05 16:00:00,3313.27,2371.19,75.76,0.38,0.0,1,1,1,N,Web,Direct,CH-2748,ACC2006,2024-09-18 00:00:00,bookings_202409.csv
325,Micros,BK900325,BHG-2024-000325,CUST100343,BRO-GRA-SPR24,Grand Palais,2024-02-29 00:00:00,,,2024-02-29 14:00:00,2024-07-25 14:00:00,2024-07-27 14:00:00,2024-07-25 14:00:00,2024-07-27 14:00:00,2999.36,1879.96,73.64,22.38,0.0,2,0,0,N,GDS,Indirect,CH-1050,ACC2050,2024-02-29 00:00:00,bookings_202402.csv
326,ProtelPMS,BK900326,BHG-2024-000326,CUST100636,BRO-CHÂ-SPR24,Château Moderne,2023-08-07 00:00:00,,,2023-08-09 02:00:00,2023-11-18 02:00:00,2023-12-02 02:00:00,2023-11-18 02:00:00,2023-12-02 02:00:00,5919.68,3352.37,99.73,23.67,0.0,1,0,0,N,OTA,Indirect,CH-4700,ACC2044,2023-08-07 00:00:00,bookings_202308.csv
327,ProtelPMS,BK900327,BHG-2024-000327,CUST100237,BRO-GRA-WIN24,Grand Palais,2024-06-26 00:00:00,,,2024-06-28 13:00:00,2024-09-30 13:00:00,2024-10-01 13:00:00,2024-09-30 13:00:00,2024-10-01 13:00:00,1203.64,862.14,35.05,27.3,0.0,4,1,0,N,Telephone,Indirect,CH-5505,ACC2026,2024-06-26 00:00:00,bookings_202406.csv
328,ProtelPMS,BK900328,BHG-2024-000328,CUST100344,BRO-MAI-SUM24,Maison Royale,2024-03-04 00:00:00,,,2024-03-04 09:00:00,2024-04-03 09:00:00,2024-04-06 09:00:00,2024-04-03 09:00:00,2024-04-06 09:00:00,5432.06,3496.44,142.36,37.33,0.0,3,0,0,N,Telephone,Indirect,CH-7479,ACC2022,2024-03-04 00:00:00,bookings_202403.csv
329,Micros,BK900329,BHG-2024-000329,CUST100439,BRO-GRA-SPR24,Grand Palais,2023-02-17 00:00:00,,,2023-02-19 18:00:00,2023-03-22 18:00:00,2023-03-24 18:00:00,2023-03-22 18:00:00,2023-03-24 18:00:00,3885.26,2918.65,61.51,39.82,0.0,2,0,0,Y,Corporate,Corporate,CH-2448,ACC2028,2023-02-17 00:00:00,bookings_202302.csv
330,ProtelPMS,BK900330,BHG-2024-000330,CUST100028,BRO-CHÂ-AUT24,Château Moderne,2023-06-07 00:00:00,,,2023-06-09 10:00:00,2023-07-04 10:00:00,2023-07-08 10:00:00,2023-07-04 10:00:00,2023-07-08 10:00:00,3274.02,1992.0,65.83,2.34,0.0,1,0,0,N,Corporate,Corporate,CH-2782,ACC2025,2023-06-07 00:00:00,bookings_202306.csv
331,Micros,BK900331,BHG-2024-000331,CUST100498,BRO-GRA-SUM24,Grand Palais,2024-05-11 00:00:00,,,2024-05-13 06:00:00,2024-10-10 06:00:00,2024-10-12 06:00:00,2024-10-10 06:00:00,2024-10-12 06:00:00,3211.83,1796.31,59.84,40.34,0.0,2,0,0,Y,Telephone,Indirect,CH-5889,ACC2041,2024-05-11 00:00:00,bookings_202405.csv
332,ProtelPMS,BK900332,BHG-2024-000332,CUST100244,BRO-CHÂ-SUM24,Château Moderne,2024-11-14 00:00:00,,,2024-11-16 22:00:00,2025-04-07 22:00:00,2025-04-09 22:00:00,2025-04-07 22:00:00,2025-04-09 22:00:00,1371.56,793.52,22.68,16.68,0.0,1,0,0,N,OTA,Indirect,CH-2062,ACC2031,2024-11-14 00:00:00,bookings_202411.csv
333,Micros,BK900333,BHG-2024-000333,CUST100297,BRO-GRA-AUT24,Grand Palais,2024-08-10 00:00:00,,,2024-08-10 23:00:00,2024-08-21 23:00:00,2024-08-28 23:00:00,2024-08-21 23:00:00,2024-08-28 23:00:00,11320.98,8065.26,275.74,28.17,0.0,2,0,1,N,OTA,Corporate,CH-8474,ACC2019,2024-08-10 00:00:00,bookings_202408.csv
334,Mews,BK900334,BHG-2024-000334,CUST100092,BRO-MAI-SPR24,Maison Royale,2024-06-18 00:00:00,,,2024-06-19 13:00:00,2024-08-02 13:00:00,2024-08-12 13:00:00,2024-08-02 13:00:00,2024-08-12 13:00:00,5607.8,3813.46,108.88,34.75,0.0,2,1,0,N,Telephone,Direct,CH-2775,ACC2057,2024-06-18 00:00:00,bookings_202406.csv
335,ProtelPMS,BK900335,BHG-2024-000335,CUST100190,BRO-GRA-SUM24,Grand Palais,2023-08-17 00:00:00,,,2023-08-18 13:00:00,2023-09-30 13:00:00,2023-10-05 13:00:00,2023-09-30 13:00:00,2023-10-05 13:00:00,6924.63,3845.12,161.82,6.98,0.0,2,0,1,Y,Corporate,Direct,CH-8241,ACC2054,2023-08-17 00:00:00,bookings_202308.csv
336,ProtelPMS,BK900336,BHG-2024-000336,CUST100179,BRO-GRA-SUM24,Grand Palais,2023-08-10 00:00:00,,,2023-08-11 15:00:00,2024-01-08 15:00:00,2024-01-11 15:00:00,2024-01-08 15:00:00,2024-01-11 15:00:00,2150.14,1626.93,49.03,29.58,0.0,1,0,0,N,Web,Indirect,CH-7676,ACC2048,2023-08-10 00:00:00,bookings_202308.csv
337,ProtelPMS,BK900337,BHG-2024-000337,CUST100680,BRO-GRA-SPR24,Grand Palais,2023-05-26 00:00:00,,,2023-05-29 00:00:00,2023-11-08 00:00:00,2023-11-13 00:00:00,2023-11-08 00:00:00,2023-11-13 00:00:00,6649.74,4206.0,167.23,19.54,0.0,2,0,1,N,OTA,Indirect,CH-7198,ACC2008,2023-05-26 00:00:00,bookings_202305.csv
338,ProtelPMS,BK900338,BHG-2024-000338,CUST100353,BRO-CHÂ-SPR24,Château Moderne,2024-10-07 00:00:00,,,2024-10-07 09:00:00,2024-12-08 09:00:00,2024-12-09 09:00:00,2024-12-08 09:00:00,2024-12-09 09:00:00,2942.54,2082.45,50.57,8.56,0.0,4,1,0,N,Web,Indirect,CH-4146,ACC2027,2024-10-07 00:00:00,bookings_202410.csv
339,ProtelPMS,BK900339,BHG-2024-000339,CUST100274,BRO-GRA-AUT24,Grand Palais,2024-07-08 00:00:00,,,2024-07-08 19:00:00,2024-09-14 19:00:00,2024-09-28 19:00:00,2024-09-14 19:00:00,2024-09-28 19:00:00,19481.78,10896.73,300.83,43.17,0.0,2,2,0,N,Web,Direct,CH-9419,ACC2026,2024-07-08 00:00:00,bookings_202407.csv
340,Mews,BK900340,BHG-2024-000340,CUST100445,BRO-CHÂ-SUM24,Château Moderne,2024-02-05 00:00:00,2024-03-03 01:00:00,Change of plans,2024-02-07 01:00:00,2024-03-01 01:00:00,2024-03-02 01:00:00,2024-03-01 01:00:00,2024-03-02 01:00:00,436.15,306.92,11.87,15.07,87.23,2,2,0,N,Corporate,Corporate,CH-1917,ACC2039,2024-02-05 00:00:00,bookings_202402.csv
341,Micros,BK900341,BHG-2024-000341,CUST100627,BRO-MAI-AUT24,Maison Royale,2023-10-13 00:00:00,2023-11-06 10:00:00,No reason given,2023-10-13 10:00:00,2024-01-03 10:00:00,2024-01-17 10:00:00,2024-01-03 10:00:00,2024-01-17 10:00:00,14183.54,8378.98,346.69,8.82,2836.71,2,0,1,N,Web,Corporate,CH-7035,ACC2042,2023-10-13 00:00:00,bookings_202310.csv
342,ProtelPMS,BK900342,BHG-2024-000342,CUST100226,BRO-GRA-AUT24,Grand Palais,2023-10-14 00:00:00,,,2023-10-15 10:00:00,2023-10-26 10:00:00,2023-11-02 10:00:00,2023-10-26 10:00:00,2023-11-02 10:00:00,4112.15,2937.28,89.38,6.29,0.0,2,0,1,Y,GDS,Direct,CH-3247,ACC2041,2023-10-14 00:00:00,bookings_202310.csv
343,ProtelPMS,BK900343,BHG-2024-000343,CUST100353,BRO-CHÂ-SPR24,Château Moderne,2024-07-22 00:00:00,,,2024-07-22 11:00:00,2024-12-01 11:00:00,2024-12-08 11:00:00,2024-12-01 11:00:00,2024-12-08 11:00:00,5738.75,3504.17,120.28,23.58,0.0,1,0,0,N,Telephone,Direct,CH-4320,ACC2002,2024-07-22 00:00:00,bookings_202407.csv
344,ProtelPMS,BK900344,BHG-2024-000344,CUST100465,BRO-GRA-AUT24,Grand Palais,2023-04-02 00:00:00,,,2023-04-02 16:00:00,2023-06-28 16:00:00,2023-07-02 16:00:00,2023-06-28 16:00:00,2023-07-02 16:00:00,3788.06,2433.08,83.37,41.72,0.0,1,0,0,N,Telephone,Direct,CH-2665,ACC2015,2023-04-02 00:00:00,bookings_202304.csv
345,ProtelPMS,BK900345,BHG-2024-000345,CUST100081,BRO-CHÂ-SUM24,Château Moderne,2023-06-17 00:00:00,,,2023-06-17 00:00:00,2023-09-29 00:00:00,2023-10-01 00:00:00,2023-09-29 00:00:00,2023-10-01 00:00:00,1071.01,711.17,25.28,15.52,0.0,2,0,0,N,Telephone,Indirect,CH-2217,ACC2039,2023-06-17 00:00:00,bookings_202306.csv
346,Mews,BK900346,BHG-2024-000346,CUST100684,BRO-MAI-SUM24,Maison Royale,2023-10-31 00:00:00,2023-11-07 15:00:00,No reason given,2023-11-01 15:00:00,2024-01-14 15:00:00,2024-01-28 15:00:00,2024-01-14 15:00:00,2024-01-28 15:00:00,10888.09,8152.44,211.34,1.94,2177.62,4,2,0,N,Travel Agent,Direct,CH-4874,ACC2035,2023-10-31 00:00:00,bookings_202310.csv
347,Micros,BK900347,BHG-2024-000347,CUST100463,BRO-CHÂ-SUM24,Château Moderne,2024-11-29 00:00:00,,,2024-11-30 08:00:00,2025-01-02 08:00:00,2025-01-07 08:00:00,2025-01-02 08:00:00,2025-01-07 08:00:00,3976.87,2644.31,90.28,41.18,0.0,1,0,1,N,Telephone,Corporate,CH-2511,ACC2014,2024-11-29 00:00:00,bookings_202411.csv
348,Micros,BK900348,BHG-2024-000348,CUST100504,BRO-CHÂ-AUT24,Château Moderne,2024-08-26 00:00:00,,,2024-08-28 20:00:00,2024-10-20 20:00:00,2024-10-22 20:00:00,2024-10-20 20:00:00,2024-10-22 20:00:00,1207.18,815.58,31.41,22.11,0.0,2,2,1,N,Corporate,Direct,CH-9836,ACC2058,2024-08-26 00:00:00,bookings_202408.csv
349,Mews,BK900349,BHG-2024-000349,CUST100249,BRO-MAI-AUT24,Maison Royale,2023-04-28 00:00:00,,,2023-04-30 17:00:00,2023-06-21 17:00:00,2023-07-01 17:00:00,2023-06-21 17:00:00,2023-07-01 17:00:00,8929.09,6086.58,194.16,33.25,0.0,2,1,0,Y,Corporate,Corporate,CH-2949,ACC2057,2023-04-28 00:00:00,bookings_202304.csv
350,ProtelPMS,BK900350,BHG-2024-000350,CUST100465,BRO-CHÂ-WIN24,Château Moderne,2024-12-17 00:00:00,,,2024-12-17 07:00:00,2025-04-06 07:00:00,2025-04-13 07:00:00,2025-04-06 07:00:00,2025-04-13 07:00:00,12581.91,6964.79,333.02,16.93,0.0,2,2,0,N,GDS,Direct,CH-3956,ACC2031,2024-12-17 00:00:00,bookings_202412.csv
351,Micros,BK900351,BHG-2024-000351,CUST100230,BRO-GRA-SPR24,Grand Palais,2023-12-24 00:00:00,2024-01-07 17:00:00,No reason given,2023-12-25 17:00:00,2024-06-21 17:00:00,2024-06-23 17:00:00,2024-06-21 17:00:00,2024-06-23 17:00:00,4961.44,3343.95,107.71,4.72,992.29,3,0,0,N,GDS,Direct,CH-9566,ACC2041,2023-12-24 00:00:00,bookings_202312.csv
352,ProtelPMS,BK900352,BHG-2024-000352,CUST100667,BRO-GRA-SPR24,Grand Palais,2023-06-28 00:00:00,,,2023-06-28 09:00:00,2023-11-28 09:00:00,2023-11-30 09:00:00,2023-11-28 09:00:00,2023-11-30 09:00:00,2545.5,1712.82,64.22,10.58,0.0,2,1,0,N,Telephone,Direct,CH-1619,ACC2050,2023-06-28 00:00:00,bookings_202306.csv
353,Mews,BK900353,BHG-2024-000353,CUST100339,BRO-MAI-SPR24,Maison Royale,2023-02-04 00:00:00,,,2023-02-05 05:00:00,2023-07-31 05:00:00,2023-08-10 05:00:00,2023-07-31 05:00:00,2023-08-10 05:00:00,17786.47,10976.56,301.48,39.71,0.0,3,2,0,N,GDS,Direct,CH-5645,ACC2052,2023-02-04 00:00:00,bookings_202302.csv
354,ProtelPMS,BK900354,BHG-2024-000354,CUST100356,BRO-CHÂ-AUT24,Château Moderne,2024-10-03 00:00:00,,,2024-10-05 21:00:00,2025-02-18 21:00:00,2025-02-25 21:00:00,2025-02-18 21:00:00,2025-02-25 21:00:00,6509.28,4962.93,120.61,24.48,0.0,4,0,1,Y,Corporate,Direct,CH-9835,ACC2029,2024-10-03 00:00:00,bookings_202410.csv
355,Mews,BK900355,BHG-2024-000355,CUST100673,BRO-CHÂ-AUT24,Château Moderne,2023-01-27 00:00:00,,,2023-01-29 09:00:00,2023-04-16 09:00:00,2023-04-21 09:00:00,2023-04-16 09:00:00,2023-04-21 09:00:00,5820.77,3913.92,120.88,6.75,0.0,2,0,1,Y,GDS,Direct,CH-3121,ACC2012,2023-01-27 00:00:00,bookings_202301.csv
356,Micros,BK900356,BHG-2024-000356,CUST100328,BRO-GRA-SUM24,Grand Palais,2024-08-13 00:00:00,,,2024-08-14 01:00:00,2024-12-25 01:00:00,2024-12-26 01:00:00,2024-12-25 01:00:00,2024-12-26 01:00:00,997.16,591.15,24.31,10.69,0.0,2,0,0,N,Web,Corporate,CH-6904,ACC2034,2024-08-13 00:00:00,bookings_202408.csv
357,Mews,BK900357,BHG-2024-000357,CUST100400,BRO-CHÂ-SPR24,Château Moderne,2024-09-26 00:00:00,2024-10-19 18:00:00,Medical,2024-09-27 18:00:00,2025-01-28 18:00:00,2025-02-11 18:00:00,2025-01-28 18:00:00,2025-02-11 18:00:00,13063.37,7713.38,342.22,38.36,2612.67,1,0,0,N,OTA,Indirect,CH-8547,ACC2025,2024-09-26 00:00:00,bookings_202409.csv
358,Mews,BK900358,BHG-2024-000358,CUST100608,BRO-GRA-WIN24,Grand Palais,2023-07-20 00:00:00,,,2023-07-20 17:00:00,2023-10-25 17:00:00,2023-11-08 17:00:00,2023-10-25 17:00:00,2023-11-08 17:00:00,31315.9,22549.11,867.49,35.53,0.0,3,0,0,N,OTA,Corporate,CH-2689,ACC2026,2023-07-20 00:00:00,bookings_202307.csv
359,Mews,BK900359,BHG-2024-000359,CUST100349,BRO-GRA-WIN24,Grand Palais,2023-06-18 00:00:00,,,2023-06-19 09:00:00,2023-07-16 09:00:00,2023-07-20 09:00:00,2023-07-16 09:00:00,2023-07-20 09:00:00,4915.81,3772.17,102.43,43.59,0.0,4,0,1,Y,OTA,Direct,CH-4641,ACC2026,2023-06-18 00:00:00,bookings_202306.csv
360,Mews,BK900360,BHG-2024-000360,CUST100352,BRO-GRA-AUT24,Grand Palais,2024-09-14 00:00:00,,,2024-09-15 23:00:00,2024-10-18 23:00:00,2024-10-21 23:00:00,2024-10-18 23:00:00,2024-10-21 23:00:00,2838.74,1578.06,70.08,23.35,0.0,2,0,1,N,Web,Corporate,CH-6250,ACC2034,2024-09-14 00:00:00,bookings_202409.csv
361,ProtelPMS,BK900361,BHG-2024-000361,CUST100500,BRO-GRA-SUM24,Grand Palais,2024-11-27 00:00:00,2024-12-08 12:00:00,No reason given,2024-11-28 12:00:00,2025-02-09 12:00:00,2025-02-12 12:00:00,2025-02-09 12:00:00,2025-02-12 12:00:00,8226.08,6215.54,225.11,3.35,1645.22,3,2,0,Y,Telephone,Direct,CH-4262,ACC2050,2024-11-27 00:00:00,bookings_202411.csv
362,Micros,BK900362,BHG-2024-000362,CUST100535,BRO-GRA-SPR24,Grand Palais,2024-12-22 00:00:00,,,2024-12-23 18:00:00,2025-05-27 18:00:00,2025-05-30 18:00:00,2025-05-27 18:00:00,2025-05-30 18:00:00,1005.69,624.28,19.99,20.42,0.0,1,0,0,N,Telephone,Direct,CH-4548,ACC2054,2024-12-22 00:00:00,bookings_202412.csv
363,ProtelPMS,BK900363,BHG-2024-000363,CUST100178,BRO-GRA-SPR24,Grand Palais,2024-09-26 00:00:00,,,2024-09-27 03:00:00,2025-01-19 03:00:00,2025-01-26 03:00:00,2025-01-19 03:00:00,2025-01-26 03:00:00,11837.88,7728.78,233.91,0.72,0.0,2,0,0,N,GDS,Corporate,CH-2787,ACC2024,2024-09-26 00:00:00,bookings_202409.csv
364,Micros,BK900364,BHG-2024-000364,CUST100291,BRO-GRA-WIN24,Grand Palais,2023-03-31 00:00:00,,,2023-03-31 04:00:00,2023-07-06 04:00:00,2023-07-08 04:00:00,2023-07-06 04:00:00,2023-07-08 04:00:00,3026.0,2028.8,70.88,27.23,0.0,2,2,0,Y,Web,Indirect,CH-6914,ACC2050,2023-03-31 00:00:00,bookings_202303.csv
365,Mews,BK900365,BHG-2024-000365,CUST100133,BRO-GRA-AUT24,Grand Palais,2024-06-10 00:00:00,,,2024-06-12 19:00:00,2024-11-08 19:00:00,2024-11-12 19:00:00,2024-11-08 19:00:00,2024-11-12 19:00:00,2054.98,1581.87,57.46,26.26,0.0,1,0,1,Y,OTA,Indirect,CH-5579,ACC2016,2024-06-10 00:00:00,bookings_202406.csv
366,Micros,BK900366,BHG-2024-000366,CUST100306,BRO-CHÂ-SPR24,Château Moderne,2023-06-21 00:00:00,,,2023-06-21 17:00:00,2023-11-01 17:00:00,2023-11-05 17:00:00,2023-11-01 17:00:00,2023-11-05 17:00:00,9460.96,6121.73,193.53,39.01,0.0,3,0,0,N,OTA,Direct,CH-5989,ACC2056,2023-06-21 00:00:00,bookings_202306.csv
367,Mews,BK900367,BHG-2024-000367,CUST100630,BRO-GRA-WIN24,Grand Palais,2023-05-02 00:00:00,2023-06-01 10:00:00,Change of plans,2023-05-02 10:00:00,2023-08-26 10:00:00,2023-08-30 10:00:00,2023-08-26 10:00:00,2023-08-30 10:00:00,3042.76,2234.52,62.64,10.33,608.55,4,0,0,N,Telephone,Corporate,CH-2896,ACC2059,2023-05-02 00:00:00,bookings_202305.csv
