raw_component_id,raw_booking_id,external_booking_id,component_type,component_reference,component_name,external_accommodation_id,external_supplier_id,start_date,end_date,created_ts,cancelled_ts,cancellation_notes,duration_days,sequence,price,cost,price_currency,cost_currency,price_fx_rate,cost_fx_rate,adults,children,infants,status,load_ts,source_file
405,235,BK900235,Parking,COMP-0000405,Parking - Standard,,SUP5001,2024-07-14 21:00:00,2024-07-15 01:00:00,2024-04-01 00:00:00,,,0,2,1282.92,928.63,EUR,EUR,1.0,1.0,1,0,1,Checked-Out,2024-04-01 00:00:00,bookings_202404.csv
406,236,BK900236,Accommodation,COMP-0000406,Accommodation - Standard,ACC2008,SUP5002,2024-11-25 10:00:00,2024-12-05 10:00:00,2024-06-21 00:00:00,2024-07-21 10:00:00,No reason given,10,1,32343.32,20803.25,EUR,EUR,1.0,1.0,4,0,0,Cancelled,2024-06-21 00:00:00,bookings_202406.csv
407,236,BK900236,Minibar,COMP-0000407,Minibar - Premium,,SUP5006,2024-11-25 10:00:00,2024-11-25 11:00:00,2024-06-21 00:00:00,2024-07-21 10:00:00,No reason given,0,2,18624.6,13054.53,EUR,EUR,1.0,1.0,4,0,0,Cancelled,2024-06-21 00:00:00,bookings_202406.csv
408,236,BK900236,Transfer,COMP-0000408,Transfer - Premium,,SUP5003,2024-11-25 10:00:00,2024-11-25 12:00:00,2024-06-21 00:00:00,2024-07-21 10:00:00,No reason given,0,3,10272.62,6967.05,EUR,EUR,1.0,1.0,4,0,0,Cancelled,2024-06-21 00:00:00,bookings_202406.csv
409,237,BK900237,Accommodation,COMP-0000409,Accommodation - Premium,ACC2036,SUP5003,2024-11-06 21:00:00,2024-11-08 21:00:00,2024-10-10 00:00:00,,,2,1,6117.6,3884.89,GBP,EUR,0.91919,1.0,4,2,0,Checked-Out,2024-10-10 00:00:00,bookings_202410.csv
410,238,BK900238,Accommodation,COMP-0000410,Accommodation - Premium,ACC2053,SUP5004,2023-10-20 04:00:00,2023-10-25 04:00:00,2023-09-26 00:00:00,2023-10-09 04:00:00,Flight cancelled,5,1,5439.81,3874.83,EUR,EUR,1.0,1.0,4,1,0,Cancelled,2023-09-26 00:00:00,bookings_202309.csv
411,239,BK900239,Accommodation,COMP-0000411,Accommodation - Deluxe,ACC2056,SUP5005,2024-12-19 20:00:00,2025-01-02 20:00:00,2024-10-12 00:00:00,,,14,1,16018.48,10605.46,GBP,EUR,0.96609,1.0,2,0,1,Confirmed,2024-10-12 00:00:00,bookings_202410.csv
412,239,BK900239,Restaurant,COMP-0000412,Restaurant - Deluxe,,SUP5002,2024-12-19 20:00:00,2024-12-19 21:00:00,2024-10-12 00:00:00,,,0,2,9190.83,6086.87,EUR,EUR,1.0,1.0,2,0,1,Checked-Out,2024-10-12 00:00:00,bookings_202410.csv
413,240,BK900240,Accommodation,COMP-0000413,Accommodation - Premium,ACC2030,SUP5002,2025-01-20 19:00:00,2025-01-30 19:00:00,2024-10-27 00:00:00,,,10,1,8291.64,4616.15,EUR,EUR,1.0,1.0,2,1,1,Checked-In,2024-10-27 00:00:00,bookings_202410.csv
414,241,BK900241,Accommodation,COMP-0000414,Accommodation - Deluxe,ACC2035,SUP5002,2024-08-23 08:00:00,2024-08-26 08:00:00,2024-06-13 00:00:00,,,3,1,4329.04,3098.73,USD,EUR,0.91313,1.0,4,0,0,Checked-In,2024-06-13 00:00:00,bookings_202406.csv
415,241,BK900241,Restaurant,COMP-0000415,Restaurant - Premium,,SUP5003,2024-08-23 08:00:00,2024-08-23 11:00:00,2024-06-13 00:00:00,,,0,2,966.65,657.1,EUR,EUR,1.0,1.0,4,0,0,Confirmed,2024-06-13 00:00:00,bookings_202406.csv
416,242,BK900242,Accommodation,COMP-0000416,Accommodation - Deluxe,ACC2027,SUP5001,2024-03-22 09:00:00,2024-03-27 09:00:00,2023-10-13 00:00:00,,,5,1,3606.32,2624.86,USD,EUR,1.07894,1.0,1,2,0,Checked-Out,2023-10-13 00:00:00,bookings_202310.csv
417,242,BK900242,Spa,COMP-0000417,Spa - Standard,,SUP5003,2024-03-22 09:00:00,2024-03-22 10:00:00,2023-10-13 00:00:00,,,0,2,2760.37,1560.83,EUR,EUR,1.0,1.0,1,2,0,Confirmed,2023-10-13 00:00:00,bookings_202310.csv
418,243,BK900243,Accommodation,COMP-0000418,Accommodation - Premium,ACC2008,SUP5002,2023-12-25 07:00:00,2024-01-08 07:00:00,2023-10-26 00:00:00,,,14,1,43899.86,30041.74,EUR,EUR,1.0,1.0,4,0,0,Checked-In,2023-10-26 00:00:00,bookings_202310.csv
419,244,BK900244,Accommodation,COMP-0000419,Accommodation - Standard,ACC2039,SUP5005,2023-04-23 08:00:00,2023-04-28 08:00:00,2023-03-15 00:00:00,,,5,1,2692.81,1764.15,USD,EUR,1.07423,1.0,2,0,0,Checked-Out,2023-03-15 00:00:00,bookings_202303.csv
420,245,BK900245,Accommodation,COMP-0000420,Accommodation - Deluxe,ACC2041,SUP5005,2024-09-21 13:00:00,2024-09-26 13:00:00,2024-05-16 00:00:00,,,5,1,1103.16,791.48,EUR,EUR,1.0,1.0,1,0,0,Confirmed,2024-05-16 00:00:00,bookings_202405.csv
421,246,BK900246,Accommodation,COMP-0000421,Accommodation - Deluxe,ACC2009,SUP5005,2023-06-09 06:00:00,2023-06-10 06:00:00,2023-04-09 00:00:00,,,1,1,424.34,313.21,EUR,EUR,1.0,1.0,2,0,0,Checked-In,2023-04-09 00:00:00,bookings_202304.csv
422,246,BK900246,Restaurant,COMP-0000422,Restaurant - Standard,,SUP5006,2023-06-09 06:00:00,2023-06-09 08:00:00,2023-04-09 00:00:00,,,0,2,223.05,142.07,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2023-04-09 00:00:00,bookings_202304.csv
423,246,BK900246,Restaurant,COMP-0000423,Restaurant - Standard,,SUP5002,2023-06-09 06:00:00,2023-06-09 10:00:00,2023-04-09 00:00:00,,,0,3,57.38,32.68,EUR,EUR,1.0,1.0,2,0,0,Checked-In,2023-04-09 00:00:00,bookings_202304.csv
424,247,BK900247,Accommodation,COMP-0000424,Accommodation - Deluxe,ACC2023,SUP5005,2023-09-12 19:00:00,2023-09-22 19:00:00,2023-08-31 00:00:00,,,10,1,28952.73,21813.74,EUR,EUR,1.0,1.0,4,0,0,Checked-Out,2023-08-31 00:00:00,bookings_202308.csv
425,248,BK900248,Accommodation,COMP-0000425,Accommodation - Standard,ACC2008,SUP5002,2023-07-29 07:00:00,2023-08-01 07:00:00,2023-04-08 00:00:00,,,3,1,4837.77,3493.73,USD,EUR,0.9668,1.0,2,0,0,Checked-In,2023-04-08 00:00:00,bookings_202304.csv
426,248,BK900248,Minibar,COMP-0000426,Minibar - Deluxe,,SUP5005,2023-07-29 07:00:00,2023-07-29 11:00:00,2023-04-08 00:00:00,,,0,2,1676.09,1205.32,EUR,EUR,1.0,1.0,2,0,0,Confirmed,2023-04-08 00:00:00,bookings_202304.csv
427,249,BK900249,Accommodation,COMP-0000427,Accommodation - Deluxe,ACC2055,SUP5002,2023-07-25 04:00:00,2023-08-01 04:00:00,2023-03-25 00:00:00,,,7,1,2058.28,1321.52,EUR,EUR,1.0,1.0,2,2,1,Checked-In,2023-03-25 00:00:00,bookings_202303.csv
428,250,BK900250,Accommodation,COMP-0000428,Accommodation - Standard,ACC2040,SUP5006,2024-07-15 08:00:00,2024-07-18 08:00:00,2024-02-02 00:00:00,,,3,1,2287.25,1694.94,EUR,EUR,1.0,1.0,3,0,1,Confirmed,2024-02-02 00:00:00,bookings_202402.csv
429,250,BK900250,Parking,COMP-0000429,Parking - Deluxe,,SUP5003,2024-07-15 08:00:00,2024-07-15 11:00:00,2024-02-02 00:00:00,,,0,2,1844.93,1249.54,USD,EUR,0.98544,1.0,3,0,1,Checked-In,2024-02-02 00:00:00,bookings_202402.csv
430,251,BK900251,Accommodation,COMP-0000430,Accommodation - Premium,ACC2039,SUP5006,2024-09-23 03:00:00,2024-09-26 03:00:00,2024-04-25 00:00:00,,,3,1,1249.88,780.59,EUR,EUR,1.0,1.0,1,1,0,Checked-Out,2024-04-25 00:00:00,bookings_202404.csv
431,251,BK900251,Spa,COMP-0000431,Spa - Premium,,SUP5006,2024-09-23 03:00:00,2024-09-23 04:00:00,2024-04-25 00:00:00,,,0,2,892.25,576.3,USD,EUR,0.98919,1.0,1,1,0,Checked-In,2024-04-25 00:00:00,bookings_202404.csv
432,252,BK900252,Accommodation,COMP-0000432,Accommodation - Premium,ACC2015,SUP5003,2023-12-16 22:00:00,2023-12-23 22:00:00,2023-10-03 00:00:00,,,7,1,5274.06,3212.57,EUR,EUR,1.0,1.0,1,2,0,Checked-Out,2023-10-03 00:00:00,bookings_202310.csv
433,252,BK900252,Restaurant,COMP-0000433,Restaurant - Deluxe,,SUP5003,2023-12-16 22:00:00,2023-12-17 02:00:00,2023-10-03 00:00:00,,,0,2,2307.12,1516.07,USD,EUR,1.07311,1.0,1,2,0,Checked-Out,2023-10-03 00:00:00,bookings_202310.csv
434,252,BK900252,Spa,COMP-0000434,Spa - Premium,,SUP5006,2023-12-16 22:00:00,2023-12-17 01:00:00,2023-10-03 00:00:00,,,0,3,2264.19,1667.36,USD,EUR,0.99614,1.0,1,2,0,Checked-Out,2023-10-03 00:00:00,bookings_202310.csv
435,253,BK900253,Accommodation,COMP-0000435,Accommodation - Deluxe,ACC2006,SUP5001,2024-10-22 08:00:00,2024-10-24 08:00:00,2024-06-21 00:00:00,,,2,1,6175.52,4808.39,EUR,EUR,1.0,1.0,4,1,0,Checked-In,2024-06-21 00:00:00,bookings_202406.csv
436,254,BK900254,Accommodation,COMP-0000436,Accommodation - Premium,ACC2042,SUP5002,2023-11-25 12:00:00,2023-12-02 12:00:00,2023-06-30 00:00:00,,,7,1,5077.14,3500.85,GBP,EUR,0.93791,1.0,1,0,0,Checked-In,2023-06-30 00:00:00,bookings_202306.csv
437,254,BK900254,Spa,COMP-0000437,Spa - Deluxe,,SUP5002,2023-11-25 12:00:00,2023-11-25 16:00:00,2023-06-30 00:00:00,,,0,2,3448.51,2004.81,EUR,EUR,1.0,1.0,1,0,0,Checked-In,2023-06-30 00:00:00,bookings_202306.csv
438,255,BK900255,Accommodation,COMP-0000438,Accommodation - Standard,ACC2036,SUP5004,2024-02-28 22:00:00,2024-03-09 22:00:00,2024-01-13 00:00:00,,,10,1,7604.42,4632.2,EUR,EUR,1.0,1.0,1,0,0,Checked-Out,2024-01-13 00:00:00,bookings_202401.csv
439,255,BK900255,Restaurant,COMP-0000439,Restaurant - Premium,,SUP5005,2024-02-28 22:00:00,2024-02-29 02:00:00,2024-01-13 00:00:00,,,0,2,5541.5,3142.82,EUR,EUR,1.0,1.0,1,0,0,Checked-Out,2024-01-13 00:00:00,bookings_202401.csv
440,256,BK900256,Accommodation,COMP-0000440,Accommodation - Standard,ACC2010,SUP5005,2023-10-26 06:00:00,2023-10-30 06:00:00,2023-05-16 00:00:00,,,4,1,3722.57,2661.5,GBP,EUR,1.05308,1.0,2,1,0,Confirmed,2023-05-16 00:00:00,bookings_202305.csv
441,256,BK900256,Laundry,COMP-0000441,Laundry - Deluxe,,SUP5004,2023-10-26 06:00:00,2023-10-26 09:00:00,2023-05-16 00:00:00,,,0,2,2643.45,1843.78,USD,EUR,1.06086,1.0,2,1,0,Checked-In,2023-05-16 00:00:00,bookings_202305.csv
442,256,BK900256,Spa,COMP-0000442,Spa - Premium,,SUP5002,2023-10-26 06:00:00,2023-10-26 07:00:00,2023-05-16 00:00:00,,,0,3,817.24,559.0,EUR,EUR,1.0,1.0,2,1,0,Confirmed,2023-05-16 00:00:00,bookings_202305.csv
443,257,BK900257,Accommodation,COMP-0000443,Accommodation - Deluxe,ACC2030,SUP5002,2024-12-24 14:00:00,2024-12-29 14:00:00,2024-06-25 00:00:00,,,5,1,12586.09,8904.45,EUR,EUR,1.0,1.0,3,1,1,Checked-In,2024-06-25 00:00:00,bookings_202406.csv
444,257,BK900257,Transfer,COMP-0000444,Transfer - Deluxe,,SUP5001,2024-12-24 14:00:00,2024-12-24 15:00:00,2024-06-25 00:00:00,,,0,2,2219.94,1424.64,GBP,EUR,0.92541,1.0,3,1,1,Checked-In,2024-06-25 00:00:00,bookings_202406.csv
445,258,BK900258,Accommodation,COMP-0000445,Accommodation - Deluxe,ACC2055,SUP5005,2024-06-11 16:00:00,2024-06-14 16:00:00,2024-05-26 00:00:00,2024-06-07 16:00:00,No reason given,3,1,6905.51,4879.5,EUR,EUR,1.0,1.0,4,0,0,Cancelled,2024-05-26 00:00:00,bookings_202405.csv
446,258,BK900258,Parking,COMP-0000446,Parking - Deluxe,,SUP5004,2024-06-11 16:00:00,2024-06-11 17:00:00,2024-05-26 00:00:00,2024-06-07 16:00:00,No reason given,0,2,825.88,587.67,GBP,EUR,1.03333,1.0,4,0,0,Cancelled,2024-05-26 00:00:00,bookings_202405.csv
447,259,BK900259,Accommodation,COMP-0000447,Accommodation - Standard,ACC2049,SUP5001,2023-11-07 09:00:00,2023-11-09 09:00:00,2023-05-31 00:00:00,,,2,1,939.72,705.36,EUR,EUR,1.0,1.0,2,1,0,Confirmed,2023-05-31 00:00:00,bookings_202305.csv
448,259,BK900259,Parking,COMP-0000448,Parking - Standard,,SUP5001,2023-11-07 09:00:00,2023-11-07 13:00:00,2023-05-31 00:00:00,,,0,2,420.56,241.32,EUR,EUR,1.0,1.0,2,1,0,Checked-Out,2023-05-31 00:00:00,bookings_202305.csv
449,260,BK900260,Accommodation,COMP-0000449,Accommodation - Premium,ACC2030,SUP5005,2023-06-05 05:00:00,2023-06-08 05:00:00,2023-05-14 00:00:00,,,3,1,3651.26,2197.09,GBP,EUR,1.04176,1.0,3,0,0,Checked-In,2023-05-14 00:00:00,bookings_202305.csv
450,261,BK900261,Accommodation,COMP-0000450,Accommodation - Premium,ACC2036,SUP5002,2024-09-09 05:00:00,2024-09-11 05:00:00,2024-05-03 00:00:00,,,2,1,276.39,180.81,EUR,EUR,1.0,1.0,1,0,0,Confirmed,2024-05-03 00:00:00,bookings_202405.csv
451,261,BK900261,Laundry,COMP-0000451,Laundry - Standard,,SUP5001,2024-09-09 05:00:00,2024-09-09 06:00:00,2024-05-03 00:00:00,,,0,2,43.0,33.29,GBP,EUR,0.91922,1.0,1,0,0,Checked-Out,2024-05-03 00:00:00,bookings_202405.csv
452,262,BK900262,Accommodation,COMP-0000452,Accommodation - Deluxe,ACC2002,SUP5004,2024-07-07 03:00:00,2024-07-21 03:00:00,2024-04-04 00:00:00,,,14,1,11234.26,8285.33,GBP,EUR,0.97518,1.0,2,0,0,Checked-In,2024-04-04 00:00:00,bookings_202404.csv
453,263,BK900263,Accommodation,COMP-0000453,Accommodation - Premium,ACC2033,SUP5001,2023-06-21 19:00:00,2023-06-25 19:00:00,2023-03-10 00:00:00,,,4,1,1878.82,1038.46,EUR,EUR,1.0,1.0,2,0,0,Checked-In,2023-03-10 00:00:00,bookings_202303.csv
454,264,BK900264,Accommodation,COMP-0000454,Accommodation - Deluxe,ACC2009,SUP5002,2023-12-20 05:00:00,2023-12-23 05:00:00,2023-07-19 00:00:00,,,3,1,6398.43,4351.12,EUR,EUR,1.0,1.0,4,0,1,Checked-In,2023-07-19 00:00:00,bookings_202307.csv
455,265,BK900265,Accommodation,COMP-0000455,Accommodation - Deluxe,ACC2015,SUP5001,2024-10-20 21:00:00,2024-10-27 21:00:00,2024-04-24 00:00:00,2024-05-16 21:00:00,Medical,7,1,10596.53,6256.13,EUR,EUR,1.0,1.0,2,0,0,Cancelled,2024-04-24 00:00:00,bookings_202404.csv
456,265,BK900265,Restaurant,COMP-0000456,Restaurant - Deluxe,,SUP5003,2024-10-20 21:00:00,2024-10-21 01:00:00,2024-04-24 00:00:00,2024-05-16 21:00:00,Medical,0,2,5884.97,4435.56,EUR,EUR,1.0,1.0,2,0,0,Cancelled,2024-04-24 00:00:00,bookings_202404.csv
457,266,BK900266,Accommodation,COMP-0000457,Accommodation - Deluxe,ACC2018,SUP5006,2024-11-04 07:00:00,2024-11-05 07:00:00,2024-08-31 00:00:00,,,1,1,995.39,701.87,EUR,EUR,1.0,1.0,2,0,0,Confirmed,2024-08-31 00:00:00,bookings_202408.csv
458,266,BK900266,Minibar,COMP-0000458,Minibar - Premium,,SUP5006,2024-11-04 07:00:00,2024-11-04 11:00:00,2024-08-31 00:00:00,,,0,2,413.8,284.22,EUR,EUR,1.0,1.0,2,0,0,Confirmed,2024-08-31 00:00:00,bookings_202408.csv
459,267,BK900267,Accommodation,COMP-0000459,Accommodation - Deluxe,ACC2057,SUP5006,2023-10-30 11:00:00,2023-11-01 11:00:00,2023-09-12 00:00:00,,,2,1,2709.01,1584.26,GBP,EUR,0.95642,1.0,2,0,1,Checked-In,2023-09-12 00:00:00,bookings_202309.csv
460,268,BK900268,Accommodation,COMP-0000460,Accommodation - Premium,ACC2028,SUP5001,2024-04-08 07:00:00,2024-04-13 07:00:00,2024-02-20 00:00:00,,,5,1,1085.88,611.26,USD,EUR,0.93034,1.0,1,0,0,Checked-In,2024-02-20 00:00:00,bookings_202402.csv
461,269,BK900269,Accommodation,COMP-0000461,Accommodation - Standard,ACC2016,SUP5001,2024-12-19 21:00:00,2024-12-21 21:00:00,2024-09-17 00:00:00,,,2,1,816.93,532.14,EUR,EUR,1.0,1.0,2,1,0,Confirmed,2024-09-17 00:00:00,bookings_202409.csv
462,270,BK900270,Accommodation,COMP-0000462,Accommodation - Premium,ACC2001,SUP5005,2024-05-12 22:00:00,2024-05-14 22:00:00,2024-04-27 00:00:00,,,2,1,4967.21,3255.88,EUR,EUR,1.0,1.0,4,0,0,Checked-Out,2024-04-27 00:00:00,bookings_202404.csv
463,271,BK900271,Accommodation,COMP-0000463,Accommodation - Premium,ACC2001,SUP5006,2023-10-31 21:00:00,2023-11-07 21:00:00,2023-07-16 00:00:00,2023-08-04 21:00:00,Flight cancelled,7,1,10402.66,7495.72,GBP,EUR,0.97828,1.0,2,2,0,Cancelled,2023-07-16 00:00:00,bookings_202307.csv
464,271,BK900271,Spa,COMP-0000464,Spa - Premium,,SUP5001,2023-10-31 21:00:00,2023-11-01 00:00:00,2023-07-16 00:00:00,2023-08-04 21:00:00,Flight cancelled,0,2,6683.71,5060.35,EUR,EUR,1.0,1.0,2,2,0,Cancelled,2023-07-16 00:00:00,bookings_202307.csv
465,272,BK900272,Accommodation,COMP-0000465,Accommodation - Deluxe,ACC2003,SUP5004,2024-08-03 19:00:00,2024-08-05 19:00:00,2024-02-07 00:00:00,,,2,1,6651.27,4894.78,EUR,EUR,1.0,1.0,4,1,0,Checked-In,2024-02-07 00:00:00,bookings_202402.csv
466,273,BK900273,Accommodation,COMP-0000466,Accommodation - Deluxe,ACC2016,SUP5005,2024-06-02 19:00:00,2024-06-03 19:00:00,2024-04-17 00:00:00,2024-05-06 19:00:00,Medical,1,1,865.69,635.4,EUR,EUR,1.0,1.0,1,0,0,Cancelled,2024-04-17 00:00:00,bookings_202404.csv
467,274,BK900274,Accommodation,COMP-0000467,Accommodation - Premium,ACC2008,SUP5005,2025-03-29 22:00:00,2025-04-01 22:00:00,2024-10-21 00:00:00,,,3,1,1195.36,764.94,EUR,EUR,1.0,1.0,1,1,0,Checked-Out,2024-10-21 00:00:00,bookings_202410.csv
468,274,BK900274,Minibar,COMP-0000468,Minibar - Premium,,SUP5002,2025-03-29 22:00:00,2025-03-30 01:00:00,2024-10-21 00:00:00,,,0,2,657.26,439.42,GBP,EUR,0.94076,1.0,1,1,0,Checked-In,2024-10-21 00:00:00,bookings_202410.csv
469,274,BK900274,Spa,COMP-0000469,Spa - Deluxe,,SUP5003,2025-03-29 22:00:00,2025-03-30 01:00:00,2024-10-21 00:00:00,,,0,3,709.21,462.52,EUR,EUR,1.0,1.0,1,1,0,Checked-In,2024-10-21 00:00:00,bookings_202410.csv
470,275,BK900275,Accommodation,COMP-0000470,Accommodation - Premium,ACC2026,SUP5002,2025-04-29 17:00:00,2025-05-01 17:00:00,2024-12-27 00:00:00,,,2,1,5016.57,3402.76,EUR,EUR,1.0,1.0,3,1,0,Checked-Out,2024-12-27 00:00:00,bookings_202412.csv
471,275,BK900275,Restaurant,COMP-0000471,Restaurant - Standard,,SUP5006,2025-04-29 17:00:00,2025-04-29 18:00:00,2024-12-27 00:00:00,,,0,2,1713.91,1326.61,EUR,EUR,1.0,1.0,3,1,0,Confirmed,2024-12-27 00:00:00,bookings_202412.csv
472,276,BK900276,Accommodation,COMP-0000472,Accommodation - Premium,ACC2010,SUP5006,2023-04-22 17:00:00,2023-05-02 17:00:00,2023-02-13 00:00:00,,,10,1,8759.99,6757.84,GBP,EUR,1.05412,1.0,2,0,0,Confirmed,2023-02-13 00:00:00,bookings_202302.csv
473,276,BK900276,Minibar,COMP-0000473,Minibar - Standard,,SUP5005,2023-04-22 17:00:00,2023-04-22 20:00:00,2023-02-13 00:00:00,,,0,2,2578.23,1819.74,GBP,EUR,1.05733,1.0,2,0,0,Confirmed,2023-02-13 00:00:00,bookings_202302.csv
474,276,BK900276,Restaurant,COMP-0000474,Restaurant - Deluxe,,SUP5001,2023-04-22 17:00:00,2023-04-22 19:00:00,2023-02-13 00:00:00,,,0,3,3237.89,2210.45,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2023-02-13 00:00:00,bookings_202302.csv
475,277,BK900277,Accommodation,COMP-0000475,Accommodation - Deluxe,ACC2013,SUP5006,2023-11-05 18:00:00,2023-11-15 18:00:00,2023-08-05 00:00:00,,,10,1,9011.55,6395.7,EUR,EUR,1.0,1.0,2,2,0,Checked-In,2023-08-05 00:00:00,bookings_202308.csv
476,277,BK900277,Spa,COMP-0000476,Spa - Premium,,SUP5002,2023-11-05 18:00:00,2023-11-05 20:00:00,2023-08-05 00:00:00,,,0,2,6642.58,3714.35,USD,EUR,0.93788,1.0,2,2,0,Checked-In,2023-08-05 00:00:00,bookings_202308.csv
477,277,BK900277,Parking,COMP-0000477,Parking - Deluxe,,SUP5003,2023-11-05 18:00:00,2023-11-05 21:00:00,2023-08-05 00:00:00,,,0,3,5275.66,3064.52,EUR,EUR,1.0,1.0,2,2,0,Confirmed,2023-08-05 00:00:00,bookings_202308.csv
478,278,BK900278,Accommodation,COMP-0000478,Accommodation - Standard,ACC2027,SUP5004,2025-01-01 08:00:00,2025-01-06 08:00:00,2024-08-26 00:00:00,,,5,1,8103.21,5420.4,GBP,EUR,1.03929,1.0,2,2,0,Confirmed,2024-08-26 00:00:00,bookings_202408.csv
479,278,BK900278,Spa,COMP-0000479,Spa - Deluxe,,SUP5004,2025-01-01 08:00:00,2025-01-01 11:00:00,2024-08-26 00:00:00,,,0,2,5837.35,4290.48,GBP,EUR,1.00717,1.0,2,2,0,Checked-Out,2024-08-26 00:00:00,bookings_202408.csv
480,279,BK900279,Accommodation,COMP-0000480,Accommodation - Deluxe,ACC2017,SUP5003,2023-03-13 19:00:00,2023-03-14 19:00:00,2023-01-05 00:00:00,,,1,1,1690.42,1080.04,EUR,EUR,1.0,1.0,4,1,0,Confirmed,2023-01-05 00:00:00,bookings_202301.csv
481,280,BK900280,Accommodation,COMP-0000481,Accommodation - Premium,ACC2043,SUP5004,2023-07-29 15:00:00,2023-08-01 15:00:00,2023-02-22 00:00:00,,,3,1,4561.89,3514.64,GBP,EUR,1.03279,1.0,2,0,0,Confirmed,2023-02-22 00:00:00,bookings_202302.csv
482,280,BK900280,Spa,COMP-0000482,Spa - Deluxe,,SUP5002,2023-07-29 15:00:00,2023-07-29 19:00:00,2023-02-22 00:00:00,,,0,2,1381.18,784.59,EUR,EUR,1.0,1.0,2,0,0,Confirmed,2023-02-22 00:00:00,bookings_202302.csv
483,281,BK900281,Accommodation,COMP-0000483,Accommodation - Standard,ACC2022,SUP5002,2025-03-03 07:00:00,2025-03-04 07:00:00,2024-10-24 00:00:00,2024-11-24 07:00:00,Flight cancelled,1,1,1843.69,1159.96,GBP,EUR,0.98629,1.0,3,0,0,Cancelled,2024-10-24 00:00:00,bookings_202410.csv
484,282,BK900282,Accommodation,COMP-0000484,Accommodation - Deluxe,ACC2045,SUP5005,2024-08-10 08:00:00,2024-08-12 08:00:00,2024-07-15 00:00:00,,,2,1,1429.4,989.9,GBP,EUR,1.02136,1.0,4,0,0,Checked-In,2024-07-15 00:00:00,bookings_202407.csv
485,282,BK900282,Minibar,COMP-0000485,Minibar - Premium,,SUP5003,2024-08-10 08:00:00,2024-08-10 11:00:00,2024-07-15 00:00:00,,,0,2,697.62,534.63,EUR,EUR,1.0,1.0,4,0,0,Checked-In,2024-07-15 00:00:00,bookings_202407.csv
486,283,BK900283,Accommodation,COMP-0000486,Accommodation - Standard,ACC2050,SUP5003,2024-11-17 11:00:00,2024-11-19 11:00:00,2024-07-01 00:00:00,,,2,1,1570.38,1182.81,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2024-07-01 00:00:00,bookings_202407.csv
487,284,BK900284,Accommodation,COMP-0000487,Accommodation - Deluxe,ACC2010,SUP5005,2024-05-05 20:00:00,2024-05-15 20:00:00,2023-12-17 00:00:00,,,10,1,15229.85,8781.16,EUR,EUR,1.0,1.0,4,0,0,Checked-In,2023-12-17 00:00:00,bookings_202312.csv
488,285,BK900285,Accommodation,COMP-0000488,Accommodation - Deluxe,ACC2048,SUP5004,2025-02-18 08:00:00,2025-02-25 08:00:00,2024-12-15 00:00:00,,,7,1,8449.85,6559.25,EUR,EUR,1.0,1.0,2,1,0,Checked-Out,2024-12-15 00:00:00,bookings_202412.csv
489,285,BK900285,Minibar,COMP-0000489,Minibar - Standard,,SUP5003,2025-02-18 08:00:00,2025-02-18 09:00:00,2024-12-15 00:00:00,,,0,2,3588.49,2547.6,GBP,EUR,0.95521,1.0,2,1,0,Confirmed,2024-12-15 00:00:00,bookings_202412.csv
490,285,BK900285,Minibar,COMP-0000490,Minibar - Premium,,SUP5003,2025-02-18 08:00:00,2025-02-18 11:00:00,2024-12-15 00:00:00,,,0,3,4589.62,2641.34,EUR,EUR,1.0,1.0,2,1,0,Checked-In,2024-12-15 00:00:00,bookings_202412.csv
491,286,BK900286,Accommodation,COMP-0000491,Accommodation - Premium,ACC2022,SUP5006,2024-05-27 00:00:00,2024-06-03 00:00:00,2024-03-01 00:00:00,2024-03-28 00:00:00,Change of plans,7,1,3968.84,2568.02,EUR,EUR,1.0,1.0,1,2,0,Cancelled,2024-03-01 00:00:00,bookings_202403.csv
492,287,BK900287,Accommodation,COMP-0000492,Accommodation - Premium,ACC2035,SUP5001,2024-03-28 13:00:00,2024-03-30 13:00:00,2024-03-11 00:00:00,2024-03-22 13:00:00,Price,2,1,4387.05,3342.31,EUR,EUR,1.0,1.0,3,0,0,Cancelled,2024-03-11 00:00:00,bookings_202403.csv
493,288,BK900288,Accommodation,COMP-0000493,Accommodation - Deluxe,ACC2027,SUP5002,2023-04-13 03:00:00,2023-04-17 03:00:00,2023-01-24 00:00:00,,,4,1,1588.87,1167.44,EUR,EUR,1.0,1.0,1,0,0,Confirmed,2023-01-24 00:00:00,bookings_202301.csv
494,288,BK900288,Spa,COMP-0000494,Spa - Deluxe,,SUP5001,2023-04-13 03:00:00,2023-04-13 07:00:00,2023-01-24 00:00:00,,,0,2,1270.45,935.84,EUR,EUR,1.0,1.0,1,0,0,Checked-Out,2023-01-24 00:00:00,bookings_202301.csv
495,289,BK900289,Accommodation,COMP-0000495,Accommodation - Standard,ACC2004,SUP5003,2024-03-07 15:00:00,2024-03-17 15:00:00,2023-10-11 00:00:00,,,10,1,7979.62,4444.32,EUR,EUR,1.0,1.0,1,2,0,Checked-Out,2023-10-11 00:00:00,bookings_202310.csv
